"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","01-Jan-2020","30-Jan-2020","534.7","541.35","532.25","539.45","538.85","539.45","4739","25465.42","23629000","114000","        536.60"
"M&amp;M","01-Jan-2020","27-Feb-2020","537.35","542.9","535.2","542","542","542","76","409.51","135000","6000","        536.60"
"M&amp;M","01-Jan-2020","26-Mar-2020","539","539","537.95","538.25","538.25","543.85","4","21.54","7000","3000","        536.60"
"M&amp;M","02-Jan-2020","30-Jan-2020","539.65","544.6","536.65","543.15","542","543.15","4951","26821.4","23653000","24000","        539.85"
"M&amp;M","02-Jan-2020","27-Feb-2020","545.7","547.2","539.75","545.25","545.25","545.25","29","157.85","142000","7000","        539.85"
"M&amp;M","02-Jan-2020","26-Mar-2020","542.75","546.7","542.75","546.7","546.7","547.05","2","10.89","7000","0","        539.85"
"M&amp;M","03-Jan-2020","30-Jan-2020","540.05","541","532.2","534.3","534","534.3","3835","20565.79","23638000","-15000","        532.75"
"M&amp;M","03-Jan-2020","27-Feb-2020","541.5","542","535","536.6","537","536.6","65","350.09","166000","24000","        532.75"
"M&amp;M","03-Jan-2020","26-Mar-2020","544","544","541.5","541.5","541.5","539.75","5","27.14","8000","1000","        532.75"
"M&amp;M","06-Jan-2020","30-Jan-2020","532.65","532.65","522.1","525.4","524","525.4","3332","17475.68","23434000","-204000","        524.50"
"M&amp;M","06-Jan-2020","27-Feb-2020","530.3","530.4","524.6","527.5","526.4","527.5","51","268.89","178000","12000","        524.50"
"M&amp;M","06-Jan-2020","26-Mar-2020","532.65","532.65","528.5","528.5","528.5","531.15","5","26.52","10000","2000","        524.50"
"M&amp;M","07-Jan-2020","30-Jan-2020","530","533.3","524.5","528.4","528.4","528.4","3373","17850.39","23429000","-5000","        526.65"
"M&amp;M","07-Jan-2020","27-Feb-2020","534","534.95","527.5","531.3","531.7","531.3","46","244.51","180000","2000","        526.65"
"M&amp;M","07-Jan-2020","26-Mar-2020","537.6","537.6","530","530","530","533.25","4","21.28","14000","4000","        526.65"
"M&amp;M","08-Jan-2020","30-Jan-2020","520.55","527.75","520.1","525.8","525","525.8","2663","13960.35","23381000","-48000","        524.65"
"M&amp;M","08-Jan-2020","27-Feb-2020","526.05","530","523.5","527.9","528.7","527.9","45","236.72","192000","12000","        524.65"
